simTime,districtID,rsuIP,vehicleID,packetSize,senderPosX,senderPosY,endToEndDelay,senderSpeed,senderDirection,source_file
17.489303558831,0,10.0.0.54,825,210,1459.25,1615.48,0.000452382722,3.18584,0.0274219,vehicle_log_district_4_WithBeaconing_Nv=100.csv
17.580520157287,1,10.0.0.58,993,158,2099.88,1072.9,0.000364937404,0.0,0.0351992,vehicle_log_district_4_WithBeaconing_Nv=100.csv
17.624466971054,1,10.0.0.50,1137,288,1548.16,1191.13,0.000576979972,0.0,-3.10103,vehicle_log_district_4_WithBeaconing_Nv=100.csv
17.678289089969,2,10.0.0.38,1095,125,1298.78,1174.51,0.000318857061,0.0,-3.11765,vehicle_log_district_3_WithBeaconing_Nv=100.csv
17.727999981056,0,10.0.0.54,801,290,1681.84,1577.47,0.000578434235,20.0059,-1.54372,vehicle_log_district_4_WithBeaconing_Nv=100.csv
17.74736934691,2,10.0.0.38,1323,222,1286.47,1018.23,0.000471556329,12.0093,1.59605,vehicle_log_district_3_WithBeaconing_Nv=100.csv
17.863310896535,0,10.0.0.54,1017,226,1886.15,1474.28,0.000474027567,1.95823,-1.5493,vehicle_log_district_4_WithBeaconing_Nv=100.csv
17.940600961231,1,10.0.0.50,987,135,1594.49,1034.08,0.000336584419,18.816,2.02142,vehicle_log_district_4_WithBeaconing_Nv=100.csv
18.268854985444,2,10.0.0.38,807,122,1544.67,1144.2,0.000306879135,24.5842,2.04194,vehicle_log_district_3_WithBeaconing_Nv=100.csv
18.361517736926,1,10.0.0.58,1155,196,2128.22,1046.09,0.000428348552,2.66261e-05,-2.67547,vehicle_log_district_4_WithBeaconing_Nv=100.csv
18.407798728552,2,10.0.0.38,927,131,1306.9,1050.82,0.000324166958,9.61236,0.0191538,vehicle_log_district_3_WithBeaconing_Nv=100.csv
18.474348807054,1,10.0.0.50,759,248,1658.85,1443.78,0.000512451211,0.0,0.0238376,vehicle_log_district_4_WithBeaconing_Nv=100.csv
18.478873675702,2,10.0.0.38,861,147,1300.33,1184.99,0.000346513012,4.51207,-3.11032,vehicle_log_district_3_WithBeaconing_Nv=100.csv
18.5303235336,2,10.0.0.38,1083,241,1450.51,1021.65,0.000500137711,26.6978,1.5996,vehicle_log_district_3_WithBeaconing_Nv=100.csv
18.627943944931,1,10.0.0.50,957,144,1552.63,1191.28,0.000348305609,0.0552546,-3.11886,vehicle_log_district_4_WithBeaconing_Nv=100.csv
18.684980616843,1,10.0.0.58,903,110,2211.87,1023.08,0.00029645854,0.0,-3.1192,vehicle_log_district_4_WithBeaconing_Nv=100.csv
18.728950881813,1,10.0.0.58,1131,171,2277.96,1296.35,0.000387996849,27.7434,-0.398946,vehicle_log_district_4_WithBeaconing_Nv=100.csv
18.793685348654,1,10.0.0.50,1185,139,1573.71,1059.9,0.000342768101,6.86543,0.025796,vehicle_log_district_4_WithBeaconing_Nv=100.csv
18.833857581146,1,10.0.0.50,891,185,1672.61,1265.64,0.000411667988,16.6254,1.59225,vehicle_log_district_4_WithBeaconing_Nv=100.csv
18.83677799087,1,10.0.0.50,879,115,1673.98,1205.52,0.000307045132,6.17657,1.62075,vehicle_log_district_4_WithBeaconing_Nv=100.csv
18.858909714092,2,10.0.0.38,897,127,1424.51,1188.28,0.000317318421,27.1591,-3.12182,vehicle_log_district_3_WithBeaconing_Nv=100.csv
18.868980093358,2,10.0.0.38,1125,277,1108.23,1174.13,0.000552089849,0.0,1.5708,vehicle_log_district_3_WithBeaconing_Nv=100.csv
18.888818860241,2,10.0.0.38,1107,291,1047.29,1179.78,0.000579358266,0.0,-3.11928,vehicle_log_district_3_WithBeaconing_Nv=100.csv
19.027721147509,1,10.0.0.50,843,292,1667.71,1197.25,0.000577863762,0.0,0.0238079,vehicle_log_district_4_WithBeaconing_Nv=100.csv
19.061195561355,1,10.0.0.50,1287,106,1576.95,1063.18,0.000289629838,0.0,0.023545,vehicle_log_district_4_WithBeaconing_Nv=100.csv
19.067821236827,0,10.0.0.54,1011,289,1886.13,1770.04,0.000571049318,0.0,-3.12001,vehicle_log_district_4_WithBeaconing_Nv=100.csv
